group,mass_bin,T_bin,O2_bin,n
epipelagic,10^1 g,21.75,13.75,1
epipelagic,10^1 g,21.75,14.25,1
epipelagic,10^1 g,21.75,17.25,1
epipelagic,10^1 g,21.75,19.75,1
epipelagic,10^1 g,21.75,20.75,2
epipelagic,10^1 g,21.75,21.25,3
epipelagic,10^1 g,21.75,21.75,6
epipelagic,10^1 g,21.75,22.25,2
epipelagic,10^1 g,22.25,13.75,1
epipelagic,10^1 g,22.25,15.75,1
epipelagic,10^1 g,22.25,18.75,1
epipelagic,10^1 g,22.25,19.75,3
epipelagic,10^1 g,22.25,20.25,1
epipelagic,10^1 g,22.25,20.75,5
epipelagic,10^1 g,22.25,21.75,4
epipelagic,10^1 g,22.25,22.25,1
epipelagic,10^1 g,22.75,10.25,1
epipelagic,10^1 g,22.75,16.75,1
epipelagic,10^1 g,22.75,17.75,1
epipelagic,10^1 g,22.75,19.25,2
epipelagic,10^1 g,22.75,19.75,1
epipelagic,10^1 g,22.75,20.75,7
epipelagic,10^1 g,22.75,21.75,1
epipelagic,10^1 g,22.75,22.25,3
epipelagic,10^1 g,23.25,9.75,1
epipelagic,10^1 g,23.25,11.75,1
epipelagic,10^1 g,23.25,14.75,1
epipelagic,10^1 g,23.25,16.25,1
epipelagic,10^1 g,23.25,17.25,1
epipelagic,10^1 g,23.25,19.25,2
epipelagic,10^1 g,23.25,20.25,1
epipelagic,10^1 g,23.25,21.25,4
epipelagic,10^1 g,23.25,21.75,4
epipelagic,10^1 g,23.25,22.25,3
epipelagic,10^1 g,23.25,22.75,1
epipelagic,10^1 g,23.75,16.25,1
epipelagic,10^1 g,23.75,18.75,1
epipelagic,10^1 g,23.75,19.25,1
epipelagic,10^1 g,23.75,19.75,1
epipelagic,10^1 g,23.75,20.25,2
epipelagic,10^1 g,23.75,20.75,1
epipelagic,10^1 g,23.75,21.75,1
epipelagic,10^1 g,23.75,22.25,2
epipelagic,10^1 g,23.75,22.75,1
epipelagic,10^1 g,24.25,10.25,3
epipelagic,10^1 g,24.25,14.75,1
epipelagic,10^1 g,24.25,17.25,2
epipelagic,10^1 g,24.25,17.75,1
epipelagic,10^1 g,24.25,18.25,2
epipelagic,10^1 g,24.25,19.25,1
epipelagic,10^1 g,24.25,20.25,1
epipelagic,10^1 g,24.25,20.75,3
epipelagic,10^1 g,24.25,21.25,5
epipelagic,10^1 g,24.25,21.75,4
epipelagic,10^1 g,24.25,22.25,2
epipelagic,10^1 g,24.75,12.25,1
epipelagic,10^1 g,24.75,16.25,1
epipelagic,10^1 g,24.75,16.75,1
epipelagic,10^1 g,24.75,17.75,2
epipelagic,10^1 g,24.75,18.25,2
epipelagic,10^1 g,24.75,18.75,3
epipelagic,10^1 g,24.75,19.25,2
epipelagic,10^1 g,24.75,19.75,4
epipelagic,10^1 g,24.75,20.25,2
epipelagic,10^1 g,24.75,20.75,3
epipelagic,10^1 g,24.75,21.25,2
epipelagic,10^1 g,24.75,21.75,7
epipelagic,10^1 g,25.25,9.25,1
epipelagic,10^1 g,25.25,12.75,1
epipelagic,10^1 g,25.25,17.25,1
epipelagic,10^1 g,25.25,17.75,1
epipelagic,10^1 g,25.25,18.25,2
epipelagic,10^1 g,25.25,19.25,1
epipelagic,10^1 g,25.25,19.75,1
epipelagic,10^1 g,25.25,20.25,1
epipelagic,10^1 g,25.25,20.75,4
epipelagic,10^1 g,25.25,21.25,11
epipelagic,10^1 g,25.25,21.75,7
epipelagic,10^1 g,25.25,22.25,2
epipelagic,10^1 g,25.75,17.25,1
epipelagic,10^1 g,25.75,19.25,2
epipelagic,10^1 g,25.75,19.75,3
epipelagic,10^1 g,25.75,20.25,1
epipelagic,10^1 g,25.75,20.75,2
epipelagic,10^1 g,25.75,21.25,8
epipelagic,10^1 g,25.75,21.75,3
epipelagic,10^1 g,25.75,22.25,1
epipelagic,10^1 g,26.25,14.25,1
epipelagic,10^1 g,26.25,16.75,1
epipelagic,10^1 g,26.25,19.25,1
epipelagic,10^1 g,26.25,19.75,1
epipelagic,10^1 g,26.25,20.25,1
epipelagic,10^1 g,26.25,20.75,3
epipelagic,10^1 g,26.25,21.25,9
epipelagic,10^1 g,26.25,21.75,4
epipelagic,10^1 g,26.25,22.25,1
epipelagic,10^1 g,26.75,17.75,1
epipelagic,10^1 g,26.75,18.25,2
epipelagic,10^1 g,26.75,20.25,1
epipelagic,10^1 g,26.75,20.75,5
epipelagic,10^1 g,26.75,21.25,6
epipelagic,10^1 g,26.75,21.75,4
epipelagic,10^1 g,26.75,22.25,2
epipelagic,10^1 g,27.25,16.25,1
epipelagic,10^1 g,27.25,16.75,1
epipelagic,10^1 g,27.25,17.75,2
epipelagic,10^1 g,27.25,18.25,1
epipelagic,10^1 g,27.25,18.75,2
epipelagic,10^1 g,27.25,19.25,1
epipelagic,10^1 g,27.25,19.75,2
epipelagic,10^1 g,27.25,20.25,3
epipelagic,10^1 g,27.25,20.75,4
epipelagic,10^1 g,27.25,21.25,10
epipelagic,10^1 g,27.25,21.75,9
epipelagic,10^1 g,27.75,12.75,1
epipelagic,10^1 g,27.75,14.25,1
epipelagic,10^1 g,27.75,16.25,1
epipelagic,10^1 g,27.75,17.75,2
epipelagic,10^1 g,27.75,18.25,3
epipelagic,10^1 g,27.75,19.25,2
epipelagic,10^1 g,27.75,19.75,6
epipelagic,10^1 g,27.75,20.25,1
epipelagic,10^1 g,27.75,20.75,3
epipelagic,10^1 g,27.75,21.25,3
epipelagic,10^1 g,27.75,21.75,6
epipelagic,10^1 g,28.25,18.25,1
epipelagic,10^1 g,28.25,18.75,1
epipelagic,10^1 g,28.25,19.75,1
epipelagic,10^1 g,28.25,20.25,3
epipelagic,10^1 g,28.25,20.75,3
epipelagic,10^1 g,28.25,21.25,8
epipelagic,10^1 g,28.25,21.75,2
epipelagic,10^1 g,28.75,20.25,1
epipelagic,10^1 g,28.75,20.75,5
epipelagic,10^1 g,28.75,21.25,8
epipelagic,10^1 g,28.75,21.75,2
epipelagic,10^1 g,29.25,21.25,4
epipelagic,10^1 g,29.25,21.75,8
epipelagic,10^1 g,29.75,21.75,1
epipelagic,10^2 g,0.25,12.25,1
epipelagic,10^2 g,0.25,13.25,1
epipelagic,10^2 g,0.25,13.75,1
epipelagic,10^2 g,0.25,14.75,4
epipelagic,10^2 g,0.25,15.25,6
epipelagic,10^2 g,0.25,15.75,7
epipelagic,10^2 g,0.25,16.25,15
epipelagic,10^2 g,0.25,16.75,12
epipelagic,10^2 g,0.25,17.25,18
epipelagic,10^2 g,0.25,17.75,41
epipelagic,10^2 g,0.25,18.25,65
epipelagic,10^2 g,0.25,18.75,79
epipelagic,10^2 g,0.25,19.25,112
epipelagic,10^2 g,0.25,19.75,157
epipelagic,10^2 g,0.25,20.25,45
epipelagic,10^2 g,0.25,20.75,20
epipelagic,10^2 g,0.25,21.25,8
epipelagic,10^2 g,0.25,21.75,3
epipelagic,10^2 g,0.25,22.25,3
epipelagic,10^2 g,0.75,11.75,1
epipelagic,10^2 g,0.75,12.75,8
epipelagic,10^2 g,0.75,13.25,6
epipelagic,10^2 g,0.75,13.75,5
epipelagic,10^2 g,0.75,14.25,1
epipelagic,10^2 g,0.75,14.75,2
epipelagic,10^2 g,0.75,15.25,1
epipelagic,10^2 g,0.75,16.25,1
epipelagic,10^2 g,0.75,16.75,1
epipelagic,10^2 g,0.75,17.25,1
epipelagic,10^2 g,0.75,17.75,6
epipelagic,10^2 g,0.75,18.25,10
epipelagic,10^2 g,0.75,18.75,16
epipelagic,10^2 g,0.75,19.25,18
epipelagic,10^2 g,0.75,19.75,51
epipelagic,10^2 g,0.75,20.25,23
epipelagic,10^2 g,0.75,20.75,12
epipelagic,10^2 g,0.75,21.25,3
epipelagic,10^2 g,0.75,21.75,2
epipelagic,10^2 g,0.75,24.25,1
epipelagic,10^2 g,1.25,11.75,1
epipelagic,10^2 g,1.25,12.25,1
epipelagic,10^2 g,1.25,12.75,3
epipelagic,10^2 g,1.25,13.25,3
epipelagic,10^2 g,1.25,16.75,2
epipelagic,10^2 g,1.25,17.75,3
epipelagic,10^2 g,1.25,18.25,5
epipelagic,10^2 g,1.25,18.75,18
epipelagic,10^2 g,1.25,19.25,37
epipelagic,10^2 g,1.25,19.75,47
epipelagic,10^2 g,1.25,20.25,28
epipelagic,10^2 g,1.25,20.75,7
epipelagic,10^2 g,1.25,21.25,2
epipelagic,10^2 g,1.25,21.75,2
epipelagic,10^2 g,1.25,22.25,3
epipelagic,10^2 g,1.25,22.75,1
epipelagic,10^2 g,1.75,6.75,1
epipelagic,10^2 g,1.75,9.25,2
epipelagic,10^2 g,1.75,9.75,1
epipelagic,10^2 g,1.75,10.75,1
epipelagic,10^2 g,1.75,11.25,1
epipelagic,10^2 g,1.75,12.25,2
epipelagic,10^2 g,1.75,12.75,4
epipelagic,10^2 g,1.75,13.25,3
epipelagic,10^2 g,1.75,17.25,1
epipelagic,10^2 g,1.75,17.75,5
epipelagic,10^2 g,1.75,18.25,5
epipelagic,10^2 g,1.75,18.75,13
epipelagic,10^2 g,1.75,19.25,21
epipelagic,10^2 g,1.75,19.75,26
epipelagic,10^2 g,1.75,20.25,44
epipelagic,10^2 g,1.75,20.75,18
epipelagic,10^2 g,1.75,21.25,3
epipelagic,10^2 g,1.75,21.75,3
epipelagic,10^2 g,1.75,22.25,1
epipelagic,10^2 g,2.25,11.25,1
epipelagic,10^2 g,2.25,12.25,1
epipelagic,10^2 g,2.25,13.25,1
epipelagic,10^2 g,2.25,15.25,1
epipelagic,10^2 g,2.25,15.75,1
epipelagic,10^2 g,2.25,17.25,4
epipelagic,10^2 g,2.25,17.75,5
epipelagic,10^2 g,2.25,18.25,5
epipelagic,10^2 g,2.25,18.75,8
